52.0,1.0,48.0,1.0,45.0,1.0,45.0,1.0
55.0,1.0,48.0,1.0,43.0,1.0,40.0,1.0
57.0,1.0,48.0,0.5,48.0,1.0,41.0,1.0
55.0,1.0,50.0,0.5,48.0,1.0,36.0,0.5
60.0,1.0,52.0,0.5,48.0,0.5,38.0,0.5
60.0,1.0,53.0,0.5,50.0,0.5,40.0,0.5
59.0,1.0,55.0,1.0,52.0,0.5,41.0,0.5
60.0,1.0,55.0,1.0,50.0,0.5,43.0,1.0
60.0,1.0,55.0,1.0,50.0,1.0,31.0,1.0
59.0,1.0,55.0,1.0,52.0,1.0,36.0,1.0
57.0,1.0,55.0,1.0,52.0,1.0,36.0,1.0
62.0,1.5,55.0,1.0,50.0,1.0,43.0,1.0
60.0,0.5,53.0,0.5,50.0,1.0,38.0,0.5
59.0,1.0,52.0,0.5,45.0,0.5,40.0,0.5
60.0,1.0,50.0,0.5,47.0,0.5,42.0,0.5
59.0,1.0,52.0,0.5,48.0,0.5,44.0,0.5
59.0,1.0,52.0,0.5,50.0,0.5,45.0,1.0
57.0,3.0,54.0,0.5,52.0,3.0,40.0,0.5
52.0,1.0,56.0,1.0,50.0,0.25,38.0,0.5
55.0,1.0,57.0,1.5,48.0,0.25,36.0,0.5
57.0,1.0,56.0,0.25,50.0,0.5,38.0,0.5
55.0,1.0,54.0,0.25,48.0,3.0,40.0,2.0
60.0,1.0,56.0,1.0,45.0,1.0,33.0,3.0
60.0,1.0,52.0,3.0,43.0,1.0,45.0,1.0
59.0,1.0,48.0,1.0,48.0,1.0,40.0,1.0
60.0,1.0,48.0,1.0,48.0,1.0,41.0,1.0
60.0,1.0,48.0,0.5,48.0,0.5,36.0,0.5
59.0,1.0,50.0,0.5,50.0,0.5,38.0,0.5
57.0,1.0,52.0,0.5,52.0,0.5,40.0,0.5
62.0,1.5,53.0,0.5,50.0,0.5,41.0,0.5
60.0,0.5,55.0,1.0,50.0,1.0,43.0,1.0
59.0,1.0,55.0,1.0,52.0,1.0,31.0,1.0
60.0,1.0,55.0,1.0,52.0,1.0,36.0,1.0
59.0,1.0,55.0,1.0,50.0,1.0,36.0,1.0
59.0,1.0,55.0,1.0,50.0,1.0,43.0,1.0
57.0,3.0,55.0,1.0,45.0,0.5,38.0,0.5
57.0,1.0,53.0,0.5,47.0,0.5,40.0,0.5
57.0,1.0,52.0,0.5,48.0,0.5,42.0,0.5
57.0,1.0,50.0,0.5,50.0,0.5,44.0,0.5
59.0,1.5,52.0,0.5,52.0,3.0,45.0,1.0
57.0,0.5,52.0,0.5,50.0,0.25,40.0,0.5
